numero_lot ; id_client ; nom_produit ; quantite ; date_transaction ; montant
1721;CL19731000;Produit54;30;2023-08-02;175.64217093571483
1722;CL3671000;Produit31;50;2024-04-12;412.7250830764403
1723;CL66771000;Produit64;48;2023-07-06;972.6834917714515
1724;CL46311000;Produit73;15;2024-03-27;798.445006727047
1725;CL73301000;Produit88;87;2023-12-14;969.3779936953249
1726;CL66781000;Produit75;45;2023-12-14;746.6042426170566
1727;CL48431000;Produit55;100;2024-02-23;591.239440975009
1728;CL73791000;Produit59;99;2024-02-21;699.7538104304875
1729;CL5371000;Produit89;45;2024-02-15;820.3474671607902
1730;CL4431000;Produit64;29;2023-10-02;657.048198618787
1731;CL1751000;Produit38;31;2023-11-04;750.2980835749427
1732;CL39481000;Produit83;2;2024-03-02;188.01069660164993
1733;CL85701000;Produit54;6;2023-09-02;114.07766785816494
1734;CL20241000;Produit1;34;2023-10-27;865.6408273769823
1735;CL83961000;Produit54;26;2023-06-11;539.7707230366935
1736;CL34431000;Produit52;88;2023-09-22;588.9697811717168
1737;CL38271000;Produit69;86;2024-02-10;592.0160555163144
1738;CL16471000;Produit88;91;2024-04-05;649.0619851269191
1739;CL59751000;Produit42;39;2023-09-13;145.42803040251593
1740;CL4201000;Produit53;15;2023-12-10;775.513792452498
1741;CL28731000;Produit37;31;2024-01-15;946.6282088954908
1742;CL33091000;Produit43;10;2024-05-27;484.93040821686213
1743;CL83191000;Produit44;7;2024-03-26;828.5656066852795
1744;CL26211000;Produit89;28;2023-07-06;837.2935581791897
1745;CL43561000;Produit44;40;2023-10-10;274.08519194819274
1746;CL31921000;Produit11;56;2023-06-12;983.0927399825756
1747;CL54691000;Produit36;25;2024-01-08;567.5243763160391
1748;CL53171000;Produit62;15;2023-12-28;997.5195570015883
1749;CL41751000;Produit3;28;2023-12-08;465.92997054105984
1750;CL50411000;Produit31;7;2024-03-09;80.75818805250604
1751;CL9811000;Produit23;91;2023-12-26;655.3999310040765
1752;CL86711000;Produit29;24;2023-12-27;524.6937964840939
1753;CL72701000;Produit57;41;2023-09-12;478.3293768586857
1754;CL20351000;Produit39;2;2023-07-04;249.35927914109644
1755;CL80361000;Produit75;85;2024-05-01;851.8971802146871
1756;CL5891000;Produit15;75;2023-11-07;931.7091487013682
1757;CL14391000;Produit76;57;2023-08-19;385.0469205534828
1758;CL13301000;Produit28;5;2024-01-29;298.31527820166946
1759;CL52081000;Produit40;10;2023-07-26;56.22333338714308
1760;CL6621000;Produit80;45;2023-11-08;562.1942779663337
1761;CL26511000;Produit42;8;2024-01-09;18.113998701650424
1762;CL30461000;Produit46;70;2023-08-21;865.9815609522533
1763;CL48441000;Produit3;98;2024-04-20;272.159106136082
1764;CL85371000;Produit34;17;2024-02-11;64.24630347715001
1765;CL23621000;Produit4;65;2023-08-21;668.3310346723366
1766;CL86061000;Produit67;2;2023-07-07;860.9884204224884
1767;CL39461000;Produit71;97;2023-06-09;206.00948939247635
1768;CL50721000;Produit29;8;2024-04-18;454.7688775048935
1769;CL6111000;Produit59;45;2023-07-30;746.1969740393978
1770;CL29021000;Produit65;51;2023-07-22;967.9051511081906
1771;CL17031000;Produit35;99;2024-02-03;773.0079357337313
1772;CL30551000;Produit67;10;2023-08-23;143.52287602077342
1773;CL58981000;Produit90;20;2024-05-26;652.6451181240283
1774;CL89141000;Produit67;81;2023-06-22;469.7102606310297
1775;CL33791000;Produit89;19;2024-02-17;377.93361384877073
1776;CL88351000;Produit68;76;2024-02-27;264.69732493367655
1777;CL6641000;Produit13;69;2024-05-23;368.05445000150394
1778;CL30891000;Produit73;37;2023-11-23;795.9057183981424
1779;CL25991000;Produit95;5;2023-11-14;391.19936852414077
1780;CL44441000;Produit49;5;2024-03-08;45.32220626691318
1781;CL4481000;Produit62;97;2023-09-23;277.4107346759769
1782;CL3391000;Produit91;53;2024-04-16;519.2839748896788
1783;CL53511000;Produit16;44;2023-08-08;482.4784800120251
1784;CL33071000;Produit51;53;2023-06-03;764.1709736886993
1785;CL26531000;Produit70;49;2023-10-04;529.2075829115287
1786;CL1961000;Produit86;67;2023-11-03;796.3374005860366
1787;CL80141000;Produit26;45;2023-08-03;770.0615676979172
1788;CL49491000;Produit21;9;2023-07-06;511.9392951236086
1789;CL11891000;Produit47;25;2024-03-26;135.70779415637304
1790;CL52231000;Produit11;38;2024-01-05;856.0966125278032
1791;CL67721000;Produit57;55;2024-01-29;535.5704090342518
1792;CL63271000;Produit84;10;2024-03-02;953.4373481560679
1793;CL74651000;Produit42;6;2024-05-11;302.52652540665196
1794;CL78531000;Produit65;77;2024-04-09;569.7895030054187
1795;CL76841000;Produit16;10;2024-01-05;440.4032817809499
1796;CL13851000;Produit52;86;2023-10-06;245.29720502897206
1797;CL89881000;Produit57;10;2023-09-02;296.1522645319103
1798;CL24601000;Produit63;88;2024-04-14;799.1349053538886
1799;CL29511000;Produit17;73;2023-06-08;532.3473790456159
1800;CL34281000;Produit45;51;2023-08-05;288.2727764955919
1801;CL68641000;Produit92;47;2024-01-22;888.9885989358073
1802;CL71211000;Produit68;41;2024-04-10;134.31503726444157
1803;CL80751000;Produit65;12;2023-08-06;238.166830290265
1804;CL43481000;Produit52;44;2024-05-16;721.5981604564946
1805;CL54771000;Produit50;100;2023-11-22;72.77872911046963
1806;CL14311000;Produit29;88;2023-11-25;83.71779717946653
1807;CL31511000;Produit82;2;2023-09-11;490.6599168722561
1808;CL16151000;Produit10;19;2024-04-16;338.0720801034816
1809;CL32661000;Produit76;8;2023-09-19;72.8667913373982
1810;CL25261000;Produit30;8;2024-02-21;266.39573230507244
1811;CL53971000;Produit59;81;2024-03-30;946.6778057988665
1812;CL81331000;Produit88;66;2023-10-13;712.549007351372
1813;CL28021000;Produit96;69;2023-06-04;177.6541590721784
1814;CL36371000;Produit78;1;2023-11-05;574.8597597852461
1815;CL40871000;Produit95;6;2024-02-24;675.907224110181
1816;CL65581000;Produit58;30;2023-08-30;843.3443978306647
1817;CL21601000;Produit90;43;2023-06-02;759.8255637582496
1818;CL58891000;Produit61;9;2023-06-08;910.3071506025353
1819;CL69071000;Produit91;94;2023-11-30;228.84272892163375
1820;CL31601000;Produit78;87;2024-04-06;355.6996910221397
1821;CL79881000;Produit44;4;2024-01-21;28.44973253694775
1822;CL12851000;Produit12;48;2023-06-29;934.6788323785504
1823;CL64401000;Produit98;49;2024-04-19;286.30956200515965
1824;CL6311000;Produit72;98;2024-04-07;238.90416775269148
1825;CL5571000;Produit68;66;2024-05-14;753.9001877517065
1826;CL86721000;Produit99;56;2024-04-28;854.0481950736273
1827;CL65671000;Produit63;38;2023-12-17;122.14654551696523
1828;CL76191000;Produit39;47;2023-07-03;213.9341090509751
1829;CL3501000;Produit52;25;2024-05-14;60.6969597307871
1830;CL8261000;Produit96;2;2023-06-02;435.76357606574425
1831;CL15391000;Produit36;20;2023-06-28;55.21848385824583
1832;CL58621000;Produit93;2;2024-01-02;66.54641099243956
1833;CL4101000;Produit15;22;2024-05-29;476.83632390176155
1834;CL21841000;Produit29;3;2024-05-27;137.499030411887
1835;CL29701000;Produit11;41;2023-09-26;976.8011657358619
1836;CL58351000;Produit29;70;2023-10-17;811.6519471144303
1837;CL63681000;Produit81;25;2024-03-12;331.95486432217655
1838;CL41801000;Produit1;17;2023-08-17;639.9129320212764
1839;CL43381000;Produit84;66;2024-01-16;614.5668171597575
1840;CL251000;Produit16;33;2024-05-24;78.49530351121149
1841;CL10721000;Produit74;49;2023-12-23;240.76646849523792
1842;CL73421000;Produit48;40;2024-05-08;965.9713577427407
1843;CL16141000;Produit0;17;2024-02-26;534.8970596064119
1844;CL30071000;Produit34;98;2024-05-22;462.68130421851583
1845;CL9491000;Produit52;7;2023-12-20;812.6146943969673
1846;CL71111000;Produit26;34;2024-02-20;839.1630642359008
1847;CL10311000;Produit46;79;2023-11-25;591.0595637350884
1848;CL7671000;Produit47;26;2024-04-29;780.4150402240144
1849;CL87371000;Produit28;24;2024-04-17;512.6997214262924
1850;CL55301000;Produit55;72;2024-01-05;179.81538348782092
1851;CL68351000;Produit67;83;2023-08-07;265.90902764854934
1852;CL81161000;Produit91;76;2024-04-11;342.4602357950387
1853;CL16451000;Produit65;84;2023-10-28;95.56893527131197
1854;CL51941000;Produit55;99;2023-12-11;233.5152861668218
1855;CL44501000;Produit80;22;2023-11-02;634.2075242161976
1856;CL60601000;Produit44;94;2023-10-06;710.2724125430317
1857;CL10231000;Produit93;76;2023-06-29;46.80137646199258
1858;CL69981000;Produit50;56;2023-06-09;238.24716316896323
1859;CL21411000;Produit66;78;2023-08-05;531.4079915573271
1860;CL5911000;Produit25;87;2024-04-26;264.5271908128346
1861;CL32261000;Produit37;14;2023-09-19;394.4708246963297
1862;CL80731000;Produit43;81;2023-09-25;267.2790267790567
1863;CL8861000;Produit24;16;2024-05-10;22.805073284774835
1864;CL26461000;Produit9;23;2024-02-11;746.8394767387144
1865;CL6021000;Produit45;28;2023-09-12;867.9392222416471
1866;CL27791000;Produit7;11;2023-11-18;583.0608011864998
1867;CL57721000;Produit95;66;2024-02-07;59.33022586864152
1868;CL6691000;Produit62;46;2023-12-06;548.8587295134146
1869;CL21891000;Produit27;77;2023-12-13;217.81120903868094
1870;CL21531000;Produit30;54;2024-04-05;793.4440606940335
1871;CL5241000;Produit47;78;2024-05-03;463.9538993770031
1872;CL60501000;Produit9;86;2023-12-11;269.12618416306645
1873;CL49241000;Produit67;56;2024-02-29;627.4725461894808
1874;CL41000;Produit28;81;2023-06-01;795.3891209176791
1875;CL38251000;Produit49;21;2024-05-28;605.6557355002295
1876;CL14841000;Produit95;33;2024-05-22;867.0939299669083
1877;CL5291000;Produit87;39;2024-05-18;903.5392139055226
1878;CL59141000;Produit23;24;2023-11-13;812.9959358064891
1879;CL74461000;Produit85;57;2024-03-20;266.23377386824666
1880;CL49901000;Produit17;17;2023-06-23;925.5314023570749
1881;CL26791000;Produit65;99;2023-11-15;619.7610911409986
1882;CL78551000;Produit30;76;2024-02-27;676.1773673066557
1883;CL2471000;Produit53;52;2023-06-19;108.84716320150396
1884;CL8741000;Produit11;24;2023-07-02;67.18439375913415
1885;CL22381000;Produit39;39;2023-11-30;976.4533243875525
1886;CL28391000;Produit31;59;2024-03-21;923.5886239316695
1887;CL43721000;Produit75;80;2024-05-03;926.1224658466566
1888;CL3831000;Produit7;93;2023-12-15;359.0016743855485
1889;CL14211000;Produit37;41;2023-12-01;575.3699642387054
1890;CL51541000;Produit70;6;2023-12-24;448.53348990720565
1891;CL24221000;Produit14;66;2024-05-02;459.90093918111813
1892;CL74451000;Produit82;73;2023-07-21;237.50913361240578
1893;CL62221000;Produit54;73;2023-12-30;58.089385268986895
1894;CL4711000;Produit39;54;2023-10-17;899.4887040237124
1895;CL52811000;Produit71;48;2023-11-28;894.2660814001913
1896;CL16921000;Produit52;19;2023-06-01;61.98678713982422
1897;CL84621000;Produit93;40;2023-10-05;104.4472684526657
1898;CL35061000;Produit19;100;2024-03-04;567.6194874127882
1899;CL85691000;Produit86;47;2023-10-02;818.3621233305008
1900;CL26171000;Produit95;26;2024-04-02;697.9929655839898
1901;CL16831000;Produit31;39;2023-08-11;646.3321680107017
1902;CL85191000;Produit93;61;2023-12-28;922.2048011081439
1903;CL74381000;Produit42;29;2024-02-20;45.70134606398153
1904;CL40411000;Produit18;22;2023-06-01;302.48107551533974
1905;CL38051000;Produit6;49;2024-01-07;181.25121601727056
1906;CL19651000;Produit41;59;2024-02-04;871.2476788063253
1907;CL51841000;Produit47;73;2024-05-10;122.15463018402993
1908;CL53151000;Produit81;83;2024-04-17;523.2680648246378
1909;CL8781000;Produit69;26;2023-11-29;289.476859957814
1910;CL71641000;Produit39;35;2024-03-29;378.71662734974507
1911;CL39481000;Produit78;31;2023-07-16;15.631529788806624
1912;CL15791000;Produit70;79;2024-03-17;849.9397471107014
1913;CL18261000;Produit93;95;2024-04-02;288.30289667763856
1914;CL64241000;Produit51;98;2023-12-16;41.84588796730995
1915;CL26301000;Produit75;33;2023-10-25;16.578176392960806
1916;CL34591000;Produit0;39;2023-06-27;730.4171673956873
1917;CL4401000;Produit53;52;2023-10-25;586.9673954926991
1918;CL87411000;Produit96;28;2024-05-27;271.71750329629384
1919;CL69891000;Produit23;38;2023-06-15;659.857510949382
1920;CL64971000;Produit26;86;2023-12-24;737.3588519361799
1921;CL1121000;Produit40;27;2024-04-15;946.1414969173958
1922;CL60491000;Produit32;53;2023-09-06;557.9558715613244
1923;CL48751000;Produit30;26;2023-06-29;665.3239432728465
1924;CL31731000;Produit3;87;2023-12-17;481.3378779731341
1925;CL41161000;Produit17;2;2024-04-06;296.53782968715024
1926;CL33491000;Produit85;7;2023-09-29;683.7845655740119
1927;CL29861000;Produit4;59;2024-03-20;76.46561236855325
1928;CL15921000;Produit79;91;2024-03-07;443.3086759752738
1929;CL63921000;Produit9;74;2023-12-06;812.1586225061174
1930;CL37251000;Produit81;14;2023-11-22;800.9287778955625
1931;CL71371000;Produit11;80;2023-11-22;963.8598590131514
1932;CL86061000;Produit27;1;2024-01-12;707.2670896384813
1933;CL76101000;Produit61;2;2024-05-15;464.9835487814037
1934;CL64441000;Produit69;85;2023-11-05;824.8905021948506
1935;CL74781000;Produit94;21;2023-12-01;922.8735657306778
1936;CL70211000;Produit11;6;2023-07-12;225.20880690745838
1937;CL12831000;Produit59;97;2024-02-18;549.488070597617
1938;CL76581000;Produit88;22;2024-01-14;779.9818264200143
1939;CL26581000;Produit34;21;2023-09-05;73.03775127141557
1940;CL59331000;Produit94;17;2023-06-02;100.5042010969151
1941;CL21721000;Produit5;98;2024-03-06;247.288776206356
1942;CL58551000;Produit63;59;2023-07-04;530.1712504097642
1943;CL54171000;Produit51;33;2024-05-17;269.8365250272025
1944;CL33261000;Produit15;20;2024-04-20;462.6345696989365
1945;CL34271000;Produit96;22;2023-12-07;174.4275930762458
1946;CL16851000;Produit45;24;2023-06-28;666.2803127291234
1947;CL13031000;Produit46;22;2024-05-08;408.27348864683773
1948;CL10461000;Produit0;94;2023-07-24;345.8728530018671
1949;CL35081000;Produit89;91;2024-04-13;936.3369693226755
1950;CL8661000;Produit16;67;2024-01-14;342.3632548576373
1951;CL7651000;Produit95;40;2023-11-07;871.5142567494033
1952;CL20011000;Produit69;67;2023-07-18;216.94354506222354
1953;CL15451000;Produit93;67;2023-09-19;598.369624348739
1954;CL20921000;Produit60;28;2024-03-03;284.20884107666046
1955;CL62901000;Produit63;10;2024-05-22;587.1517495414271
1956;CL87671000;Produit76;84;2024-02-26;91.95965482034345
1957;CL69871000;Produit30;6;2023-06-03;332.93067623425543
1958;CL1561000;Produit69;74;2023-09-20;530.8247873286858
1959;CL82431000;Produit41;59;2023-09-27;798.2014938559662
1960;CL51621000;Produit89;78;2023-10-10;361.01141855081767
1961;CL57831000;Produit66;62;2024-02-28;527.7169473210192
1962;CL35401000;Produit52;69;2023-06-26;35.49608841263861
1963;CL57241000;Produit88;37;2023-07-16;745.8072228785493
1964;CL54941000;Produit74;94;2023-06-10;969.6693067468647
1965;CL54341000;Produit67;40;2023-11-18;423.3473667128913
1966;CL39461000;Produit31;2;2024-03-31;636.5550660374183
1967;CL51571000;Produit30;1;2023-06-14;795.8226918714972
1968;CL10721000;Produit19;32;2024-04-22;60.36604293950973
1969;CL87901000;Produit4;18;2023-06-22;922.7602928857169
1970;CL82031000;Produit72;11;2024-03-14;19.35686180959695
1971;CL57191000;Produit37;41;2024-04-13;311.93338499000424
1972;CL88721000;Produit10;82;2023-08-23;703.1349495280629
1973;CL59641000;Produit76;45;2023-09-26;99.15787297629934
1974;CL49611000;Produit6;52;2023-08-30;390.1253880570651
1975;CL1571000;Produit96;23;2023-07-09;673.7928569724269
1976;CL81121000;Produit55;56;2024-02-27;384.50898378480844
1977;CL72641000;Produit73;67;2023-10-28;753.9942670960769
1978;CL71000;Produit45;80;2024-04-07;299.31589343249766
1979;CL3081000;Produit65;68;2023-11-13;249.77082679118044
1980;CL57631000;Produit67;27;2023-06-12;85.52305081680652
1981;CL47771000;Produit67;76;2023-07-23;341.5339764845862
1982;CL60481000;Produit88;82;2024-04-08;126.93640374252169
1983;CL39081000;Produit79;22;2024-01-18;820.3462228698559
1984;CL69271000;Produit31;35;2023-12-24;364.7134086878079
1985;CL83581000;Produit96;10;2023-07-17;711.8482104200516
1986;CL72441000;Produit37;9;2024-05-02;564.8769062612434
1987;CL86931000;Produit32;70;2023-07-11;259.9264009486962
1988;CL27481000;Produit40;45;2023-07-25;349.7717420547219
1989;CL67311000;Produit3;87;2024-02-29;39.77166585616341
1990;CL32671000;Produit2;22;2023-07-19;61.715296853152424
1991;CL56031000;Produit71;8;2023-08-23;441.9338046272975
1992;CL88991000;Produit31;79;2023-09-15;762.0875827779029
1993;CL22511000;Produit35;36;2024-02-07;93.30853814781901
1994;CL69361000;Produit69;21;2024-05-30;653.7016823869785
1995;CL14511000;Produit70;42;2024-04-06;474.3749640060543
1996;CL83201000;Produit30;47;2023-07-06;381.8015678264667
1997;CL20361000;Produit22;77;2023-09-04;461.2566094442902
1998;CL37761000;Produit31;20;2023-10-18;11.667390134466123
1999;CL7481000;Produit47;14;2023-11-11;210.79204141128002
2000;CL22171000;Produit95;38;2024-01-21;367.19280881145175
2001;CL47581000;Produit75;54;2024-03-27;56.40901144895561
2002;CL32171000;Produit22;24;2024-02-11;677.4625269457594
2003;CL55911000;Produit41;2;2023-06-21;604.4950643085401
2004;CL39421000;Produit94;21;2023-06-06;501.2379821208883
2005;CL75001000;Produit34;73;2023-09-07;997.5985815814103
2006;CL8761000;Produit10;90;2023-06-06;415.19578517243724
2007;CL10401000;Produit66;57;2023-06-14;422.28368170603625
2008;CL25191000;Produit11;16;2024-01-30;590.0051407884646
2009;CL9391000;Produit32;78;2024-02-24;941.0658348280162
2010;CL2681000;Produit75;93;2023-12-06;732.032704613187
2011;CL62601000;Produit45;65;2023-12-14;637.4903728211161
2012;CL58821000;Produit58;28;2024-03-02;972.1845018098992
2013;CL68871000;Produit76;11;2024-04-23;739.1611573741452
2014;CL88621000;Produit71;95;2023-07-10;790.6034308862147
2015;CL13621000;Produit21;60;2023-11-11;861.1124370152841
2016;CL54911000;Produit49;75;2023-06-22;686.5096135924474
2017;CL31451000;Produit99;3;2023-12-01;412.2337123035364
2018;CL46311000;Produit16;3;2023-09-10;420.17860315125193
2019;CL80431000;Produit46;71;2023-07-23;494.04817080016863
2020;CL7861000;Produit88;16;2024-05-01;484.0853870874878
2021;CL89641000;Produit70;63;2024-01-03;877.7133929278863
2022;CL69861000;Produit57;71;2024-02-18;936.6915171399074
2023;CL4021000;Produit78;96;2024-04-02;903.013302565882
2024;CL38091000;Produit65;84;2023-06-09;865.7164281975982
2025;CL31321000;Produit1;92;2023-08-03;418.859721178836
2026;CL50641000;Produit3;58;2023-09-29;642.417809999019
2027;CL49721000;Produit88;84;2023-10-16;267.5866692846358
2028;CL14201000;Produit85;32;2023-11-13;90.2173418896079
2029;CL85741000;Produit57;35;2023-10-19;214.43000503786678
2030;CL381000;Produit32;35;2024-03-25;524.6681674029262
2031;CL76021000;Produit73;78;2023-09-18;606.0197391129982
2032;CL18721000;Produit59;42;2023-10-02;78.38775381166707
2033;CL62591000;Produit80;88;2024-05-17;519.6115266616016
2034;CL75871000;Produit42;63;2023-11-20;459.2072030739203
2035;CL35231000;Produit81;42;2023-09-14;932.9425997606423
2036;CL71171000;Produit54;52;2024-03-31;518.8489491397949
2037;CL4941000;Produit62;76;2023-10-07;57.96667133668503
2038;CL66951000;Produit84;30;2024-05-22;898.2819096494788
2039;CL26751000;Produit37;92;2023-07-01;822.9095627290519
2040;CL54211000;Produit78;42;2023-10-22;286.2645348661484
2041;CL41701000;Produit2;32;2023-12-20;913.8563315079145
2042;CL13661000;Produit18;43;2024-04-29;885.124954108365
2043;CL28231000;Produit94;63;2023-11-22;709.8507108197506
2044;CL31471000;Produit49;11;2023-10-11;819.6069724135845
2045;CL76941000;Produit80;84;2024-05-13;394.8369133026358
2046;CL79241000;Produit75;97;2024-01-22;276.59340522968864
2047;CL69911000;Produit71;59;2023-07-06;613.9309505822351
2048;CL78851000;Produit6;97;2023-09-04;548.0821781282889
